73	1	24	1	1	1	48	15	6	100	1	1	6	1	9	33	45	21	9	1
74	1	33	9	1	4	28	19	1	100	1	9	14	1	28	42	19	61	14	1
75	1	53	28	25	17	100	14	1	50	1	1	3	3	7	25	21	42	7	1
76	1	26	10	1	1	34	28	1	100	1	1	2	1	15	39	44	28	10	5
77	1	58	41	10	13	55	13	1	100	1	1	17	10	3	31	34	41	24	1
78	1	15	15	1	1	100	1	1	61	15	1	15	1	1	38	30	15	1	1
79	1	14	7	4	4	35	2	7	100	1	1	1	4	2	50	14	7	19	1
80	1	8	1	1	1	8	12	1	100	1	1	1	1	1	37	1	20	25	1
81	1	50	13	13	22	77	4	1	100	1	1	13	22	4	45	9	40	9	1
82	1	38	29	38	40	77	11	1	100	2	9	2	25	15	72	27	29	56	11
83	1	65	39	2	30	100	6	1	69	8	1	1	2	17	65	34	67	19	1
84	1	40	5	14	17	74	17	1	100	1	2	1	14	1	57	5	71	28	2
85	1	29	19	4	13	51	6	1	100	2	2	0	18	9	41	21	17	23	4
86	1	11	11	1	33	100	1	1	100	1	1	1	1	1	1	33	33	44	1
87	1	67	32	1	6	100	13	1	42	3	3	1	5	1	47	43	22	29	8
88	1	27	1	1	11	22	16	1	100	11	1	1	5	1	61	1	22	33	1
89	1	40	27	11	6	100	13	1	93	1	1	1	2	2	77	31	11	18	1
90	1	13	12	1	3	44	9	6	100	1	7	5	7	10	35	7	27	17	2
91	1	69	34	1	2	16	16	1	100	1	4	10	6	20	26	36	59	65	1
92	1	56	31	14	21	81	35	1	100	4	2	13	12	7	46	35	60	19	1
93	1	40	20	60	60	60	1	1	100	1	1	1	1	1	80	20	20	20	1
94	1	37	21	7	19	64	18	4	100	2	8	11	16	11	30	19	24	21	8
95	1	73	57	16	52	86	8	1	100	11	1	14	36	4	53	38	30	35	10
96	1	88	22	1	11	29	40	1	100	11	11	44	1	1	44	62	59	29	1
97	1	56	46	33	26	90	1	1	73	10	1	20	13	26	23	100	66	16	1
98	1	17	7	1	1	100	10	1	10	1	1	1	10	14	14	3	14	7	10
99	1	87	40	12	8	72	19	1	100	1	1	2	6	4	42	8	59	27	1
100	1	47	4	1	1	30	13	1	100	1	1	1	1	8	26	17	65	30	1
101	1	92	92	14	28	100	1	1	78	14	1	14	1	1	85	42	92	14	1
102	1	100	64	12	16	100	36	1	68	4	1	28	20	1	40	60	48	28	8
103	1	58	41	1	1	100	25	1	33	1	1	1	1	8	58	50	16	25	1
104	1	45	27	1	1	43	18	1	100	1	8	1	5	13	43	35	27	18	1
105	1	25	1	1	1	25	41	1	100	1	25	16	1	58	25	25	66	8	1
106	1	41	33	1	1	66	12	1	100	1	1	1	1	12	50	4	37	25	1
107	1	1	1	1	1	83	100	1	100	1	1	33	1	100	33	16	100	1	1
108	1	70	30	20	30	100	20	1	80	1	1	1	30	30	60	40	40	1	1
109	1	100	69	4	13	56	23	1	45	7	1	10	10	6	38	43	49	12	1
110	1	84	23	1	7	78	15	1	100	1	1	10	5	5	73	15	84	18	1
111	1	1	20	1	20	30	30	1	100	1	30	1	1	30	60	20	80	20	1
112	1	42	1	1	1	12	21	1	100	1	1	1	1	12	21	3	48	21	1
113	1	64	25	1	1	39	25	1	100	1	10	3	1	21	46	39	75	14	1
114	1	30	17	1	1	43	13	1	100	1	13	4	4	21	39	69	52	56	8
115	1	50	11	5	1	17	25	11	100	5	13	11	1	21	11	23	84	7	7
116	1	24	19	5	5	12	22	3	100	1	1	3	8	17	26	12	36	14	5
117	1	100	62	3	18	51	18	1	77	7	1	7	11	1	40	74	88	18	1
118	1	38	25	1	3	20	27	5	100	5	1	48	7	14	11	44	62	22	1
119	1	59	36	1	6	39	15	2	100	1	5	4	4	4	25	30	54	24	1
120	1	66	20	13	13	13	13	1	100	1	1	1	1	1	20	46	20	60	1
121	1	30	18	3	3	21	23	3	100	1	1	1	1	16	36	21	40	18	1
122	1	12	7	1	1	20	12	1	100	1	1	1	1	7	21	9	12	9	3
123	1	14	1	8	8	40	25	1	100	1	5	8	14	5	62	1	37	14	8
124	1	100	37	12	12	100	1	1	87	1	1	1	12	1	12	75	100	25	1
125	1	58	28	3	6	100	2	1	29	2	1	1	19	9	38	31	38	28	2
126	1	63	13	1	1	36	4	1	100	1	1	27	1	13	36	13	59	9	1
127	1	86	73	1	1	13	1	1	13	1	1	13	1	1	8	100	1	21	1
128	1	45	27	5	13	64	1	1	100	1	1	1	18	8	78	15	25	27	1
129	1	11	11	1	11	22	22	1	100	1	22	1	1	22	77	1	44	55	1
130	1	81	43	16	35	65	23	1	100	8	2	22	18	7	34	45	68	13	2
131	1	9	1	1	1	47	19	4	100	1	1	1	1	14	14	1	1	9	1
132	1	27	11	1	5	27	55	1	100	1	11	1	1	11	11	16	27	22	1
133	1	42	21	1	21	57	14	1	100	14	1	1	1	7	35	21	21	28	1
134	1	50	1	30	30	100	1	1	90	1	1	1	1	20	20	1	50	30	1
135	1	66	33	1	1	33	58	1	100	1	1	25	1	33	33	25	100	1	33
136	1	10	2	1	1	23	7	1	100	1	7	1	1	15	23	15	1	30	1
137	1	100	58	2	11	38	1	1	2	11	8	1	2	11	41	44	41	16	1
138	1	41	13	6	6	65	48	1	100	1	1	1	13	17	27	17	48	17	10
139	1	1	1	1	1	12	16	1	100	1	4	8	1	4	4	1	24	20	1
140	1	14	28	1	28	57	28	1	100	1	28	14	1	28	57	1	57	57	1
141	1	62	17	1	1	71	8	1	100	1	2	1	1	13	46	28	88	13	1
142	1	31	6	12	25	100	18	1	87	1	1	1	31	31	37	31	56	18	1
143	1	64	14	1	1	7	14	1	78	1	1	35	1	50	21	21	100	35	1
144	1	38	15	3	10	51	23	6	100	6	2	3	2	14	29	15	31	16	1
145	1	87	41	3	1	90	25	1	87	1	6	28	4	15	48	45	100	21	5
146	1	26	36	1	15	31	21	1	100	15	1	1	10	10	31	31	78	26	1
147	1	15	23	1	23	38	15	1	100	1	15	1	15	15	53	7	23	23	1
148	1	73	84	30	46	100	23	1	69	1	11	3	34	11	61	88	19	61	1
149	1	25	1	1	1	16	16	1	100	1	8	1	1	8	37	4	20	20	1
150	1	1	28	1	28	100	1	1	85	1	1	57	28	57	100	1	57	1	1
151	1	27	24	5	8	81	9	1	100	1	8	5	17	13	65	19	27	25	6
152	1	23	9	3	9	83	2	1	69	5	1	2	13	1	100	8	12	13	1
153	1	77	1	1	1	1	33	1	100	1	1	1	1	11	22	33	88	1	1
154	1	42	25	1	1	46	21	1	100	1	3	25	1	10	32	35	17	50	1
155	1	1	20	1	1	1	1	1	80	1	1	20	1	1	100	1	40	1	1
156	1	34	3	1	1	19	23	1	100	1	1	1	1	1	3	1	19	26	15
157	1	95	33	1	1	54	12	1	100	1	1	1	8	1	50	25	58	45	1
158	1	100	40	4	1	95	39	1	88	1	7	10	4	8	68	36	47	33	5
159	1	75	35	1	10	81	32	1	100	5	2	2	2	29	54	27	81	8	1
160	1	23	8	8	2	59	46	4	100	1	11	17	1	8	37	8	41	14	5
161	1	20	6	1	1	80	13	1	100	1	1	1	13	1	46	6	33	20	1
162	1	81	27	18	18	36	54	1	90	1	1	9	1	1	27	36	100	9	1
163	1	27	1	1	1	54	1	1	100	1	1	1	1	1	9	18	18	9	1
164	1	62	37	1	1	17	34	1	100	8	1	8	1	34	22	28	88	22	1
165	1	88	35	35	23	29	23	1	100	1	1	1	17	11	23	47	52	47	1
166	1	71	1	1	14	85	1	1	100	1	1	1	1	1	71	1	85	1	1
167	1	41	31	6	37	79	6	1	100	1	6	3	6	13	65	13	51	37	10
168	1	100	35	15	30	80	10	1	85	1	1	1	1	20	50	25	70	35	1
169	1	62	50	12	18	68	6	1	100	1	6	12	12	6	50	43	68	62	1
170	1	57	14	1	21	35	7	1	50	1	1	7	1	21	7	7	100	28	1
171	1	1	4	1	4	13	8	1	100	1	1	1	1	1	13	17	17	8	1
172	1	1	28	1	1	28	28	1	100	1	28	1	1	28	1	1	14	1	1
173	1	23	5	1	2	41	41	1	100	1	14	1	5	32	14	5	38	23	1
174	1	8	7	2	9	66	10	1	100	1	1	1	9	1	77	3	24	9	1
175	1	94	41	1	17	58	41	1	100	1	1	17	29	1	76	41	64	47	11
176	1	29	16	1	4	41	12	1	100	1	1	1	4	4	29	18	22	2	1
177	1	74	23	1	1	36	55	1	100	1	12	23	6	25	40	40	91	14	1
178	1	91	54	11	15	73	22	1	100	4	3	9	12	13	77	29	62	31	12
179	1	36	1	9	9	4	27	1	40	1	13	31	9	54	9	18	100	1	1
180	1	40	22	1	1	42	1	1	100	1	1	1	5	7	20	27	30	12	1
181	1	12	12	8	8	29	8	1	100	4	1	1	16	8	50	20	41	1	1
182	1	63	63	45	45	54	1	9	100	1	1	1	27	45	72	63	27	54	9
183	1	100	56	1	6	62	25	1	56	1	1	1	1	12	68	75	56	12	18
184	1	15	6	5	5	45	7	2	100	0	4	4	9	4	46	6	14	13	2
185	1	19	19	1	14	85	14	4	100	14	9	1	1	19	61	47	28	42	1
186	1	51	18	1	9	9	13	1	55	2	1	1	1	27	13	9	100	1	11
187	1	31	9	1	12	75	1	4	100	4	1	1	14	1	58	12	9	24	7
188	1	77	33	1	3	20	20	1	100	1	9	5	3	9	32	11	75	49	16
189	1	20	21	9	22	43	3	2	100	2	10	3	15	15	51	20	22	30	3
190	1	50	11	2	2	5	20	1	100	1	1	8	2	2	41	11	47	23	1
191	1	18	12	1	1	31	1	1	100	1	1	1	1	1	1	1	43	6	1
192	1	31	12	1	1	56	18	12	100	1	1	1	12	1	37	31	18	31	1
193	1	47	12	5	12	75	12	1	100	5	1	1	1	7	65	10	35	27	10
194	1	37	18	8	14	71	9	1	100	2	4	2	17	4	30	13	29	36	10
195	1	38	13	1	5	33	8	1	100	2	1	11	16	11	38	22	25	2	1
196	1	1	1	1	1	100	1	10	47	10	1	1	1	1	26	10	1	1	1
197	1	100	44	1	1	12	13	1	34	1	1	8	1	3	20	31	41	27	13
198	1	73	50	10	14	76	25	5	100	1	7	21	12	7	46	46	42	23	3
199	1	26	1	20	1	73	6	6	100	1	1	1	1	1	33	13	40	1	1
200	1	100	71	25	54	53	1	1	92	13	3	12	28	1	51	62	66	27	4
201	1	39	12	4	4	34	20	2	100	1	2	17	6	10	29	16	47	14	2
202	1	50	1	12	25	87	1	1	37	12	1	1	1	1	1	100	50	1	1
203	1	35	23	5	17	41	11	1	100	1	1	17	5	1	47	23	41	11	1
204	1	4	1	1	1	71	9	1	100	1	1	4	1	4	19	1	23	14	1
205	1	50	1	1	1	50	1	1	33	1	1	1	1	16	33	1	100	1	1
206	1	18	1	1	1	27	36	1	100	1	1	9	1	9	18	1	36	1	1
207	1	39	14	1	3	77	18	2	100	3	2	4	4	4	44	14	37	19	6
208	1	1	16	1	8	100	25	1	66	1	1	1	1	1	75	1	1	1	16
209	1	41	16	25	25	41	41	25	100	1	1	1	1	1	41	16	1	16	1
210	1	57	32	14	26	100	19	1	81	11	13	11	9	13	47	31	47	32	3
211	1	22	36	4	27	1	1	1	100	13	1	1	13	1	18	18	13	45	1
212	1	8	1	1	5	11	1	2	100	5	1	1	1	1	25	5	1	33	1
213	1	43	35	2	2	35	32	1	100	1	1	6	10	3	43	25	50	30	1
214	1	21	9	5	2	35	26	1	100	1	2	1	8	12	28	15	33	14	1
215	1	73	38	4	16	38	10	1	100	1	1	8	10	6	38	46	48	26	2
216	1	35	24	6	10	63	28	1	100	2	6	6	2	5	25	13	47	16	2
217	1	100	43	1	1	2	23	1	17	2	1	5	1	2	12	17	56	1	2
218	1	37	11	1	3	81	14	1	51	1	14	11	3	14	25	33	100	11	7
219	1	41	1	1	1	58	1	1	100	1	1	12	1	12	41	25	33	20	1
220	1	37	1	1	1	75	12	1	100	1	1	1	25	1	1	25	62	1	1
221	1	100	47	3	5	69	45	3	90	1	1	5	3	3	39	37	77	16	1
222	1	79	36	7	8	57	25	2	100	3	5	10	13	10	32	38	68	29	5
223	1	83	50	33	46	100	6	1	36	6	1	10	36	13	60	10	63	3	1
224	1	36	19	1	3	10	5	1	100	3	1	1	1	8	42	15	33	10	12
225	1	29	11	1	1	88	35	1	100	1	1	1	35	29	64	1	58	11	17
226	1	28	23	19	4	52	14	9	100	1	14	1	4	23	23	47	52	33	19
227	1	11	1	1	1	53	50	1	100	1	1	1	7	19	34	1	42	1	1
228	1	1	60	1	60	1	1	1	100	1	1	1	1	1	80	1	1	60	1
229	1	13	1	1	1	13	1	1	100	1	1	13	1	1	26	1	46	6	1
230	1	65	42	32	53	43	10	1	100	12	1	1	43	3	35	23	34	35	6
231	1	75	25	12	12	37	1	1	100	1	1	1	25	1	62	25	37	62	1
232	1	22	16	1	11	33	12	8	100	3	4	1	16	8	35	12	17	17	4
233	1	17	12	11	24	37	15	1	100	1	1	2	14	4	34	9	12	30	4
234	1	23	18	7	15	51	14	0	100	0	11	7	16	14	34	9	31	25	4
235	1	19	15	3	3	57	7	3	100	1	1	1	1	7	40	28	13	32	1
236	1	26	23	4	16	22	13	1	100	4	2	1	7	11	34	8	29	26	11
237	1	32	14	21	1	35	21	1	100	1	21	1	10	14	46	21	35	50	1
238	1	57	57	28	28	100	1	1	100	1	1	1	28	28	85	28	1	71	1
239	1	12	18	1	5	55	8	4	100	1	5	8	8	6	36	20	11	32	0
240	1	33	1	1	1	50	41	1	83	1	25	41	1	41	41	1	100	41	1
241	1	33	1	1	1	11	11	1	100	1	1	33	1	1	55	11	77	33	1
242	1	1	20	13	13	40	6	1	100	1	1	1	1	1	86	1	20	1	1
243	1	5	1	3	16	45	1	1	100	1	1	1	1	5	39	3	1	18	1
244	1	24	11	10	6	72	8	1	100	1	1	3	8	1	43	8	15	18	1
245	1	85	85	28	85	57	1	1	57	1	1	1	42	1	1	28	100	1	1
246	1	76	64	16	23	100	16	1	80	2	1	69	16	2	64	66	57	38	4
247	1	35	21	1	7	42	7	14	100	1	1	1	1	1	35	71	7	28	1
248	1	100	35	7	7	7	35	1	78	1	21	14	1	1	35	100	71	64	1
249	1	53	19	10	5	53	46	1	100	2	5	5	4	14	42	39	68	18	3
250	1	42	33	33	44	66	28	1	100	4	1	15	44	17	42	44	88	15	1
251	1	96	41	6	17	86	10	3	100	3	1	10	1	3	51	13	89	13	1
252	1	1	1	14	14	33	1	9	100	1	1	1	1	14	38	1	1	14	1
253	1	75	27	15	27	90	30	1	100	1	1	20	22	12	55	27	75	30	1
254	1	100	93	13	72	48	4	1	95	6	1	4	18	9	51	55	25	41	4
255	1	68	18	1	1	12	25	1	37	1	1	81	1	37	12	25	100	1	1
256	1	83	43	9	18	55	21	1	76	1	6	11	10	11	49	25	100	13	3
257	1	16	5	1	1	14	3	1	100	1	1	1	1	10	66	7	8	16	1
258	1	100	14	1	1	28	1	1	85	1	1	1	1	14	71	1	57	85	1
259	1	89	47	1	1	63	21	1	100	1	10	26	15	10	68	63	52	42	10
260	1	81	1	1	1	18	36	1	90	1	1	45	1	72	18	36	100	27	1
261	1	77	1	1	33	100	1	1	77	1	1	22	1	1	33	1	77	77	1
262	1	15	13	17	22	97	13	1	100	6	1	11	26	1	82	15	17	11	1
263	1	33	46	6	21	32	12	1	100	4	3	7	13	10	33	27	27	43	7
264	1	25	15	2	1	100	13	2	63	1	6	30	7	7	35	18	25	11	1
265	1	69	17	17	13	43	47	1	73	1	1	8	1	4	39	13	100	8	1
266	1	1	1	1	1	10	15	1	100	1	1	1	5	1	57	1	15	10	1
267	1	100	49	16	2	69	34	1	83	3	3	8	12	10	40	50	77	36	3
268	1	100	50	9	9	78	24	1	74	1	9	18	10	18	33	48	67	28	12
269	1	7	7	1	7	42	11	5	100	1	7	5	6	14	24	3	24	13	1
270	1	46	17	1	4	57	13	1	100	1	1	50	4	7	66	26	78	7	1
271	1	33	24	2	1	44	12	2	100	1	4	4	2	13	30	11	36	25	6
272	1	100	34	1	8	100	39	8	100	8	13	39	1	13	30	60	69	52	1
273	1	6	6	1	6	31	1	1	100	1	1	1	1	1	31	1	12	6	1
274	1	27	12	7	17	47	12	1	100	2	1	12	15	1	47	7	37	35	1
275	1	100	88	42	46	34	1	1	34	3	1	3	34	3	19	73	19	34	3
276	1	86	43	14	17	86	36	4	100	6	6	26	11	11	43	51	77	13	2
277	1	12	4	8	8	28	24	1	100	1	1	1	1	8	40	20	40	8	1
278	1	58	1	11	11	1	5	1	100	1	5	17	11	5	35	5	58	41	1
279	1	52	29	8	14	100	11	0	41	1	0	5	8	8	23	28	30	12	1
280	1	40	23	10	34	89	15	1	100	7	2	11	15	4	62	20	50	18	3
281	1	90	70	1	40	30	1	1	60	1	1	20	10	10	30	30	100	60	1
282	1	100	50	1	1	33	1	1	83	1	1	33	33	16	66	50	50	1	1
283	1	14	17	10	21	100	10	1	17	4	1	6	17	1	23	12	6	4	6
284	1	10	1	1	1	36	20	1	100	1	6	6	6	20	36	3	40	6	1
285	1	40	13	1	1	20	60	1	86	1	20	20	6	20	20	40	100	20	1
286	1	43	29	14	18	100	14	2	89	3	1	15	16	6	50	19	33	11	3
287	1	78	30	4	4	82	13	1	100	1	1	17	1	8	52	52	39	39	1
288	1	39	17	1	1	27	17	3	100	1	1	3	1	1	25	7	17	60	3
289	1	100	33	1	1	16	1	1	50	1	1	1	1	1	1	33	66	16	1
290	1	100	71	28	42	90	4	1	85	9	4	7	26	14	54	66	50	50	4
291	1	66	41	15	25	76	26	1	100	5	0	25	5	8	40	29	85	15	5
292	1	54	38	10	8	54	26	14	100	2	1	2	16	6	42	32	56	42	4
293	1	35	16	7	9	44	16	2	100	0	3	8	11	5	33	19	30	20	6
294	1	100	54	14	18	88	22	1	68	2	1	12	8	26	57	36	66	42	2
295	1	52	40	8	26	75	8	1	100	2	2	9	31	3	68	25	22	18	4
296	1	27	12	5	3	42	22	1	100	1	1	1	3	7	37	11	28	26	1
297	1	63	28	8	15	91	30	4	100	1	4	21	4	28	71	26	95	23	1
298	1	55	44	11	27	78	18	1	100	10	2	5	22	17	32	18	32	44	7
299	1	19	5	10	7	83	15	5	100	1	9	5	9	9	58	18	29	20	5
300	1	75	1	1	1	100	1	1	25	1	1	12	1	1	1	1	25	1	1
301	1	100	50	14	22	69	24	1	75	3	1	12	19	3	37	42	61	30	11
302	1	100	100	1	1	66	1	1	33	1	1	1	33	33	1	100	66	66	1
303	1	48	27	11	19	95	24	4	100	1	6	10	16	16	42	27	52	10	6
304	1	100	1	1	11	88	1	1	55	1	1	11	1	11	100	1	77	11	1
305	1	26	11	6	3	71	10	3	100	1	3	2	4	7	42	19	38	28	2
306	1	16	16	1	1	75	1	1	100	1	1	1	8	1	41	16	1	16	1
307	1	88	85	20	31	100	8	2	85	5	1	5	31	8	74	94	20	42	1
308	1	42	30	13	19	92	29	5	100	5	10	19	22	14	40	32	55	21	6
309	1	77	44	11	22	22	22	1	100	1	1	1	33	22	44	33	88	55	1
310	1	100	100	1	1	1	1	100	1	1	1	1	1	1	100	100	1	100	1
311	1	48	36	5	20	56	16	2	100	5	1	5	7	8	53	26	31	23	10
312	1	30	31	16	10	60	6	7	100	1	18	7	19	26	58	16	42	29	10
313	1	84	49	26	45	89	16	1	100	5	23	15	24	35	61	46	93	52	6
314	1	35	34	21	51	100	15	1	98	7	1	1	16	4	53	14	41	12	3
315	1	26	15	1	1	64	20	13	100	1	13	4	6	15	17	26	44	28	2
316	1	9	7	1	1	15	5	1	100	1	1	1	1	5	47	1	11	19	5
317	1	61	15	1	1	15	15	1	30	1	15	15	1	23	53	46	100	7	1
318	1	25	15	1	15	98	18	1	100	5	1	3	16	7	53	6	14	9	1
319	1	44	11	1	11	44	55	1	100	1	1	33	1	44	55	11	100	1	1
320	1	100	29	14	13	48	17	1	22	1	2	18	6	1	33	45	70	17	13
321	1	27	28	4	12	50	6	7	100	1	9	1	16	24	40	4	22	24	9
322	1	27	9	1	1	15	33	6	100	1	27	6	1	42	18	6	78	30	1
323	1	59	28	6	6	53	40	3	100	1	1	3	12	9	40	40	71	31	1
324	1	34	12	8	13	60	17	1	100	5	1	8	8	15	63	24	48	17	1
325	1	34	42	14	10	80	8	4	100	2	4	12	17	8	25	29	27	51	1
326	1	100	63	6	21	78	8	4	89	2	19	21	14	23	59	68	48	55	14
327	1	35	21	4	10	71	19	2	100	1	1	8	6	5	34	16	30	21	1
328	1	83	28	1	4	29	19	1	100	1	8	4	5	11	47	27	58	40	9
329	1	70	30	10	10	35	45	1	100	10	20	5	10	30	60	25	75	40	1
330	1	66	59	29	50	94	12	4	100	4	1	6	36	9	62	20	50	17	6
331	1	13	22	1	13	30	11	11	100	1	8	13	5	27	27	5	27	22	1
332	1	100	46	5	6	42	24	1	53	4	5	15	1	25	29	35	85	15	8
333	1	100	45	1	1	90	36	1	54	1	1	1	18	18	27	1	54	36	18
334	1	26	18	4	10	50	18	2	100	1	8	5	7	13	43	20	31	17	2
335	1	37	6	1	1	18	37	1	37	1	1	18	1	62	6	6	100	1	1
336	1	32	14	1	2	100	11	1	35	1	1	1	2	1	44	13	19	5	2
337	1	100	100	1	12	25	4	1	62	1	1	1	1	1	20	79	12	54	1
338	1	5	5	15	2	71	1	1	100	1	20	10	1	35	79	17	43	25	1
339	1	40	18	4	6	53	24	1	100	0	9	13	13	8	34	23	25	30	1
340	1	21	34	52	69	100	1	1	82	1	1	1	39	1	65	8	13	43	1
341	1	66	1	1	11	77	33	1	100	1	33	33	1	11	22	1	66	1	1
342	1	7	1	9	4	100	27	3	98	2	9	5	7	7	43	9	24	5	1
343	1	33	15	6	3	52	14	1	100	1	3	2	0	4	25	20	32	20	4
344	1	39	27	18	20	73	19	3	100	1	7	1	12	12	51	18	44	9	3
345	1	28	13	0	3	48	13	1	100	1	1	3	6	6	47	10	28	13	1
346	1	100	51	1	8	32	36	1	69	6	6	2	4	7	34	36	78	34	7
347	1	91	35	15	12	47	31	1	100	3	1	7	11	11	28	24	71	31	12
348	1	85	50	10	35	100	1	1	75	1	1	15	10	10	30	35	90	15	1
349	1	3	1	1	1	16	16	3	100	1	1	1	1	3	41	1	25	12	1
350	1	72	40	1	7	32	15	1	100	1	17	10	10	22	52	57	65	52	7
